STATE,COUNTY,B19083_001E,B22008_003E,B22008_002E,STATE_NAME
17,95,0.0,0.0,0.0169,Illinois
17,97,0.0507,0.0616,0.0624,Illinois
17,99,0.0,0.0,0.0387,Illinois
17,101,0.0,0.0,0.0,Illinois
17,103,0.0,0.0,0.015,Illinois
17,105,0.0,0.0,0.0,Illinois
17,107,0.0,0.0,0.0,Illinois
17,109,0.0,0.2368,0.0271,Illinois
17,111,0.0,0.0,0.0468,Illinois
17,113,0.0,0.0,0.0528,Illinois
17,115,0.0,0.0,0.0199,Illinois
17,117,0.0,0.0,0.0,Illinois
17,119,0.0,0.0,0.0399,Illinois
17,121,0.0,0.0,0.0,Illinois
17,123,0.0,0.0,0.0,Illinois
17,125,0.0,0.0,0.0,Illinois
17,127,0.0,0.0,0.0,Illinois
17,129,0.0,0.0,0.0,Illinois
17,131,0.0,0.0,0.0338,Illinois
17,133,0.0,0.0,0.0451,Illinois
17,135,0.0,0.0,0.0169,Illinois
17,137,0.0,0.0,0.0271,Illinois
17,139,0.0,0.0,0.0,Illinois
17,141,0.0,0.0,0.0246,Illinois
17,143,0.0,0.0,0.0254,Illinois
17,145,0.0,0.0,0.0,Illinois
17,147,0.0,0.0,0.0338,Illinois
17,149,0.0,0.0,0.0,Illinois
17,151,0.0,0.0,0.0,Illinois
17,153,0.0,0.0,0.0,Illinois
17,155,0.0,0.0,0.0,Illinois
17,157,0.0,0.0,0.0301,Illinois
17,159,0.0,0.0,0.0,Illinois
17,161,0.0,0.0,0.0203,Illinois
17,163,0.0,0.0,0.0361,Illinois
17,165,0.0,0.0,0.0301,Illinois
17,167,0.0,0.0,0.0357,Illinois
17,169,0.0,0.0,0.0451,Illinois
17,171,0.0,0.0,0.0,Illinois
17,173,0.0,0.0,0.0,Illinois
17,175,0.0,0.0,0.0,Illinois
17,177,0.0,0.0,0.0,Illinois
17,179,0.0,0.0,0.0316,Illinois
17,181,0.0,0.0,0.0271,Illinois
17,183,0.0,0.0,0.0226,Illinois
17,185,0.0,0.0,0.0,Illinois
17,187,0.0,0.0,0.0,Illinois
17,189,0.0,0.0,0.0,Illinois
17,191,0.0,0.0,0.0271,Illinois
17,193,0.0,0.0,0.0,Illinois
17,195,0.0,0.0,0.015,Illinois
17,197,0.0171,0.0156,0.0427,Illinois
17,199,0.0,0.0,0.0,Illinois
17,201,0.0338,0.0308,0.0351,Illinois
17,203,0.0,0.0,0.0451,Illinois
18,1,0.0,0.0,0.0773,Indiana
18,3,0.027,0.0493,0.0437,Indiana
18,5,0.0,0.0,0.018,Indiana
18,7,0.0,0.0,0.0,Indiana
18,9,0.0,0.0,0.0676,Indiana
18,11,0.0,0.0,0.0541,Indiana
18,13,0.0,0.0,0.0338,Indiana
18,15,0.0,0.0,0.0773,Indiana
18,17,0.0,0.0,0.0123,Indiana
18,19,0.0,0.0,0.052,Indiana
18,21,0.0,0.0,0.0226,Indiana
18,23,0.0,0.296,0.0169,Indiana
18,25,0.0,0.0,0.0451,Indiana
18,27,0.0,0.0,0.0193,Indiana
18,29,0.0,0.0,0.0541,Indiana
18,31,0.0,0.0,0.0676,Indiana
18,33,0.0,0.0,0.0301,Indiana
18,35,0.0,0.0789,0.0406,Indiana
18,37,0.0,0.0,0.0387,Indiana
18,39,0.0,0.0,0.0526,Indiana
18,41,0.0,0.0,0.0193,Indiana
18,43,0.0,0.0,0.0474,Indiana
18,45,0.0,0.0,0.0271,Indiana
18,47,0.0,0.0,0.0541,Indiana
18,49,0.0,0.0,0.0451,Indiana
18,51,0.0,0.0,0.0193,Indiana
18,53,0.0,0.0,0.0085,Indiana
18,55,0.0,0.0,0.015,Indiana
18,57,0.0,0.0,0.0902,Indiana
18,59,0.0,0.0,0.0541,Indiana
18,61,0.0,0.0,0.0902,Indiana
18,63,0.0,0.0,0.058,Indiana
18,65,0.0,0.0,0.0312,Indiana
18,67,0.0,0.0,0.0406,Indiana
18,69,0.0,0.0,0.0301,Indiana
18,71,0.0,0.0,0.0271,Indiana
18,73,0.0,0.0,0.0507,Indiana
18,75,0.0,0.0,0.0,Indiana
18,77,0.0,0.0,0.0387,Indiana
18,79,0.0,0.0,0.0451,Indiana
18,81,0.0,0.0,0.0492,Indiana
18,83,0.0,0.0,0.0135,Indiana
18,85,0.0,0.0,0.057,Indiana
18,87,0.0,0.0,0.0338,Indiana
18,89,0.0221,0.04,0.0459,Indiana
18,91,0.0896,0.0817,0.0327,Indiana
18,93,0.0,0.0,0.0135,Indiana
18,95,0.0,0.0639,0.0366,Indiana
18,97,0.0,0.0,0.0344,Indiana
18,99,0.0,0.0,0.0338,Indiana
18,101,0.0,0.0,0.0,Indiana
18,103,0.0,0.0,0.0135,Indiana
18,105,0.0,0.0,0.0742,Indiana
18,107,0.0,0.0,0.015,Indiana
18,109,0.0,0.0,0.052,Indiana
18,111,0.0,0.0,0.0338,Indiana
18,113,0.0,0.0,0.0676,Indiana
18,115,0.0,0.0,0.0676,Indiana
18,117,0.0,0.0,0.0226,Indiana
18,119,0.0,0.0,0.0271,Indiana
18,121,0.0,0.0,0.0338,Indiana
18,123,0.0,0.0,0.0812,Indiana
18,125,0.0,0.0,0.0676,Indiana
18,127,0.2362,0.2153,0.0615,Indiana
18,129,0.0,0.0,0.058,Indiana
18,131,0.0,0.0,0.0,Indiana
18,133,0.0,0.0,0.0387,Indiana
18,135,0.0,0.0,0.0338,Indiana
18,137,0.0,0.0,0.0,Indiana
18,139,0.0,0.0,0.0541,Indiana
18,141,0.0,0.0,0.0433,Indiana
18,143,0.0,0.0,0.0541,Indiana
18,145,0.0,0.0,0.0271,Indiana
18,147,0.0,0.0,0.0541,Indiana
18,149,0.0,0.0,0.058,Indiana
18,151,0.0,0.0,0.0752,Indiana
18,153,0.0,0.0,0.0271,Indiana
18,155,0.0,0.0,0.0451,Indiana
18,157,0.0702,0.1281,0.0475,Indiana
18,159,0.0,0.0,0.0,Indiana
18,161,0.0,0.0,0.0,Indiana
18,163,0.0,0.0483,0.0359,Indiana
18,165,0.0,0.0,0.0271,Indiana
18,167,0.0,0.0,0.0387,Indiana
18,169,0.0,0.0,0.0338,Indiana
18,171,0.0,0.0,0.0676,Indiana
18,173,0.0,0.0,0.0984,Indiana
18,175,0.0,0.0,0.0226,Indiana
18,177,0.0,0.0,0.0239,Indiana
18,179,0.0,0.0,0.058,Indiana
18,181,0.0,0.0,0.0338,Indiana
18,183,0.0,0.0,0.0773,Indiana
19,1,0.0,0.0,0.0,Iowa
19,3,0.0,0.0,0.0,Iowa
19,5,0.0,0.0,0.0,Iowa
19,7,0.0,0.0,0.0541,Iowa
19,9,0.0,0.0,0.0,Iowa
19,11,0.0,0.0,0.0387,Iowa
19,13,0.0,0.0,0.0285,Iowa
19,15,0.0,0.0,0.0387,Iowa
19,17,0.0,0.0,0.0338,Iowa
19,19,0.0,0.0,0.0451,Iowa
19,21,0.0,0.0,0.0226,Iowa
19,23,0.0,0.0,0.0271,Iowa
19,25,0.0,0.0,0.0,Iowa
19,27,0.0,0.0,0.0226,Iowa
19,29,0.0,0.0,0.0,Iowa
19,31,0.0,0.0,0.0,Iowa
19,33,0.0,0.0,0.0492,Iowa
19,35,0.0,0.0,0.0,Iowa
19,37,0.0,0.0,0.0338,Iowa
19,39,0.0,0.0,0.0451,Iowa
19,41,0.0,0.0,0.0,Iowa
19,43,0.0,0.0,0.0,Iowa
19,45,0.0,0.0,0.0226,Iowa
19,47,0.0,0.0,0.0,Iowa
19,49,0.0,0.0,0.0631,Iowa
19,51,0.0,0.0,0.0,Iowa
19,53,0.0,0.0,0.0,Iowa
19,55,0.0,0.0,0.0676,Iowa
19,57,0.0,0.0,0.0123,Iowa
19,59,0.0,0.0,0.0,Iowa
19,61,0.0,0.0,0.0416,Iowa
19,63,0.0,0.0,0.0,Iowa
19,65,0.0,0.0,0.0193,Iowa
19,67,0.0,0.0,0.0271,Iowa
19,69,0.0,0.0,0.0,Iowa
19,71,0.0,0.0,0.0451,Iowa
19,73,0.0,0.0,0.0338,Iowa
19,75,0.0,0.0,0.0,Iowa
19,77,0.0,0.0,0.0,Iowa
19,79,0.0,0.0,0.0812,Iowa
19,81,0.0,0.0,0.0676,Iowa
19,83,0.0,0.0,0.0,Iowa
19,85,0.0,0.0,0.0,Iowa
19,87,0.0,0.0,0.0541,Iowa
19,89,0.0,0.0,0.0,Iowa
19,91,0.0,0.0,0.0,Iowa
19,93,0.0,0.0,0.0,Iowa
19,95,0.0,0.0,0.0,Iowa
19,97,0.0,0.0,0.0,Iowa
19,99,0.0,0.0,0.0301,Iowa
19,101,0.0,0.0,0.0338,Iowa
19,103,0.0,0.0,0.0451,Iowa
19,105,0.0,0.0,0.0541,Iowa
19,107,0.0,0.0,0.0,Iowa
19,109,0.0,0.0,0.0226,Iowa
19,111,0.0,0.0,0.0123,Iowa
19,113,0.0,0.0,0.015,Iowa
19,115,0.0,0.0,0.0451,Iowa
19,117,0.0,0.0,0.0,Iowa
19,119,0.0,0.0,0.0,Iowa
19,121,0.0,0.0,0.0,Iowa
19,123,0.0,0.0,0.0193,Iowa
19,125,0.0,0.0,0.0169,Iowa
19,127,0.0,0.0,0.0541,Iowa
19,129,0.0,0.0,0.0,Iowa
19,131,0.0,0.0,0.0,Iowa
19,133,0.0,0.0,0.0,Iowa
19,135,0.0,0.0,0.0451,Iowa
19,137,0.0,0.0,0.0338,Iowa
19,139,0.0,0.0,0.0406,Iowa
19,141,0.0,0.0,0.0,Iowa
19,143,0.0,0.0,0.0676,Iowa
19,145,0.0,0.0,0.0226,Iowa
19,147,0.0,0.0,0.0,Iowa
19,149,0.0,0.0,0.0902,Iowa
19,151,0.0,0.0,0.0451,Iowa
19,153,0.0265,0.0242,0.0345,Iowa
19,155,0.0,0.0,0.0361,Iowa
19,157,0.0,0.0,0.0541,Iowa
19,159,0.0,0.0,0.0,Iowa
19,161,0.0,0.0,0.0338,Iowa
19,163,0.0,0.0,0.0489,Iowa
19,165,0.0,0.0,0.0676,Iowa
19,167,0.0,0.0,0.0773,Iowa
19,169,0.0,0.1184,0.0406,Iowa
19,171,0.0,0.0,0.0451,Iowa
19,173,0.0,0.0,0.0,Iowa
19,175,0.0,0.0,0.0338,Iowa
19,177,0.0,0.0,0.0,Iowa
19,179,0.0,0.0,0.0246,Iowa
19,181,0.0,0.0,0.0338,Iowa
19,183,0.0,0.0,0.0,Iowa
19,185,0.0,0.0,0.0,Iowa
19,187,0.0,0.0,0.0451,Iowa
19,189,0.0,0.0,0.0,Iowa
19,191,0.0,0.0,0.0,Iowa
19,193,0.1,0.0912,0.0364,Iowa
19,195,0.0,0.0,0.0,Iowa
19,197,0.0,0.0,0.0271,Iowa
20,1,0.0,0.0,0.0541,Kansas
20,3,0.0,0.0,0.0,Kansas
20,5,0.0,0.0,0.1015,Kansas
20,7,0.0,0.0,0.0676,Kansas
20,9,0.0,0.0,0.0338,Kansas
20,11,0.0,0.0,0.0541,Kansas
20,13,0.0,0.0,0.0,Kansas
20,15,0.0,0.0,0.052,Kansas
20,17,0.0,0.0,0.0,Kansas
20,19,0.0,0.0,0.0,Kansas
20,21,0.0,0.0,0.0,Kansas
20,23,0.0,0.0,0.0,Kansas
20,25,0.0,0.0,0.0,Kansas
20,27,0.0,0.0,0.0,Kansas
20,29,0.0,0.0,0.0,Kansas
20,31,0.0,0.0,0.0,Kansas
20,33,0.0,0.0,0.1353,Kansas
20,35,0.0,0.0,0.0246,Kansas
20,37,0.0,0.0,0.0,Kansas
20,39,0.0,0.0,0.0676,Kansas
20,41,0.0,0.0,0.0451,Kansas
20,43,0.0,0.0,0.0451,Kansas
20,45,0.0,0.0,0.0861,Kansas
20,47,0.0,0.0,0.0,Kansas
20,49,0.0,0.0,0.0,Kansas
20,51,0.0,0.0,0.0451,Kansas
20,53,0.0,0.0,0.0,Kansas
20,55,0.0,0.0,0.1015,Kansas
20,57,0.0,0.0,0.0193,Kansas
20,59,0.0,0.0,0.0812,Kansas
20,61,0.0,0.0,0.0676,Kansas
20,63,0.0,0.0,0.1353,Kansas
20,65,0.0,0.0,0.0,Kansas
20,67,0.0,0.0,0.1353,Kansas
20,69,0.0,0.0,0.0676,Kansas
20,71,0.0,0.0,0.0,Kansas
20,73,0.0,0.0,0.0451,Kansas
20,75,0.0,0.0,0.0,Kansas
20,77,0.0,0.0,0.0,Kansas
20,79,0.0,0.0,0.0226,Kansas
20,81,0.0,0.0,0.0,Kansas
20,83,0.0,0.0,0.0,Kansas
20,85,0.0,0.0,0.0,Kansas
20,87,0.0,0.0,0.0676,Kansas
20,89,0.0,0.0,0.0,Kansas
20,91,0.04,0.0547,0.0895,Kansas
20,93,0.0,0.0,0.0,Kansas
20,95,0.0,0.0,0.0,Kansas
20,97,0.0,0.0,0.0,Kansas
20,99,0.0,0.0,0.0169,Kansas
20,101,0.0,0.0,0.1353,Kansas
20,103,0.0,0.0,0.0676,Kansas
20,105,0.0,0.0,0.0,Kansas
20,107,0.0,0.0,0.0676,Kansas
20,109,0.0,0.0,0.1353,Kansas
20,111,0.0,0.0,0.0169,Kansas
20,113,0.0,0.0,0.0387,Kansas
20,115,0.0,0.0,0.0338,Kansas
20,117,0.0,0.0,0.0,Kansas
20,119,0.0,0.0,0.0676,Kansas
20,121,0.0,0.0,0.0676,Kansas
20,123,0.0,0.0,0.0676,Kansas
20,125,0.0,0.0,0.0208,Kansas
20,127,0.0,0.0,0.0676,Kansas
20,129,0.0,0.0,0.0,Kansas
20,131,0.0,0.0,0.0451,Kansas
20,133,0.0,0.0,0.0271,Kansas
20,135,0.0,0.0,0.1353,Kansas
20,137,0.0,0.0,0.0,Kansas
20,139,0.0,0.0,0.0,Kansas
20,141,0.0,0.0,0.0,Kansas
20,143,0.0,0.0,0.0676,Kansas
20,145,0.0,0.0,0.0676,Kansas
20,147,0.0,0.0,0.0451,Kansas
20,149,0.0,0.0,0.0338,Kansas
20,151,0.0,0.0,0.0451,Kansas
20,153,0.0,0.0,0.0,Kansas
20,155,0.0,0.0,0.0318,Kansas
20,157,0.0,0.0,0.0451,Kansas
20,159,0.0,0.0,0.0,Kansas
20,161,0.1855,0.1691,0.0676,Kansas
20,163,0.0,0.0,0.0,Kansas
20,165,0.0,0.0,0.0,Kansas
20,167,0.0,0.0,0.0,Kansas
20,169,0.0,0.0,0.0338,Kansas
20,171,0.0,0.0,0.0,Kansas
20,173,0.0,0.0,0.0589,Kansas
20,175,0.0,0.0,0.0541,Kansas
20,177,0.0,0.0,0.0503,Kansas
20,179,0.0,0.0,0.1353,Kansas
20,181,0.0,0.0,0.0676,Kansas
20,183,0.0,0.0,0.0676,Kansas
20,185,0.0,0.0,0.0676,Kansas
20,187,0.0,0.0,0.0,Kansas
20,189,0.0,0.0,0.0676,Kansas
20,191,0.0,0.0,0.0226,Kansas
20,193,0.0,0.0,0.0,Kansas
20,195,0.0,0.0,0.1353,Kansas
20,197,0.0,0.0,0.0,Kansas
20,199,0.0,0.0,0.1353,Kansas
20,201,0.0,0.0,0.0,Kansas
20,203,0.0,0.0,0.1353,Kansas
20,205,0.0,0.0,0.0338,Kansas
20,207,0.0,0.0,0.0,Kansas
20,209,0.2598,0.2368,0.058,Kansas
21,1,0.0,0.0,0.0193,Kentucky
21,3,0.0,0.0,0.0451,Kentucky
21,5,0.0,0.0,0.1082,Kentucky
21,7,0.0,0.0,0.0451,Kentucky
21,9,0.0,0.0,0.0135,Kentucky
21,11,0.0,0.0,0.0,Kentucky
21,13,0.0,0.0,0.0,Kentucky
21,15,0.1182,0.1077,0.0799,Kentucky
21,17,0.0,0.0,0.0226,Kentucky
21,19,0.0,0.0,0.0312,Kentucky
21,21,0.0,0.0,0.0,Kentucky
21,23,0.0,0.0,0.0451,Kentucky
21,25,0.0,0.0,0.0,Kentucky
21,27,0.0,0.0,0.0,Kentucky
21,29,0.1445,0.1317,0.0601,Kentucky
21,31,0.0,0.0,0.0,Kentucky
21,33,0.0,0.0,0.0451,Kentucky
21,35,0.0,0.2631,0.0451,Kentucky
21,37,0.0,0.0,0.0595,Kentucky
21,39,0.0,0.0,0.0451,Kentucky
21,41,0.0,0.0,0.0,Kentucky
21,43,0.0,0.0,0.0387,Kentucky
21,45,0.0,0.0,0.0271,Kentucky
21,47,0.2736,0.2494,0.0498,Kentucky
21,49,0.0,0.0,0.0271,Kentucky
21,51,0.0,0.0,0.0,Kentucky
21,53,0.0,0.0,0.0,Kentucky
21,55,0.0,0.0,0.0338,Kentucky
21,57,0.0,0.0,0.0,Kentucky
21,59,0.0,0.0,0.0471,Kentucky
21,61,0.6496,0.592,0.0676,Kentucky
21,63,0.0,0.0,0.0,Kentucky
21,65,0.0,0.0,0.0,Kentucky
21,67,0.0,0.0289,0.0594,Kentucky
21,69,0.0,0.0,0.0676,Kentucky
21,71,0.0,0.0,0.0,Kentucky
21,73,0.0,0.0,0.0369,Kentucky
21,75,0.0,0.0,0.0,Kentucky
21,77,0.0,0.0,0.0676,Kentucky
21,79,0.0,0.0,0.0,Kentucky
21,81,0.0,0.0,0.0338,Kentucky
21,83,0.0,0.0,0.0752,Kentucky
21,85,0.0,0.0,0.0,Kentucky
21,87,0.0,0.0,0.0338,Kentucky
21,89,0.0,0.0,0.015,Kentucky
21,91,0.0,0.0,0.0451,Kentucky
21,93,0.1182,0.1077,0.0492,Kentucky
21,95,0.0,0.0,0.0246,Kentucky
21,97,0.0,0.0,0.0541,Kentucky
21,99,0.0,0.0,0.0271,Kentucky
21,101,0.0,0.0,0.0123,Kentucky
21,103,0.0,0.0,0.0541,Kentucky
21,105,0.0,0.0,0.0,Kentucky
21,107,0.0,0.0,0.0338,Kentucky
21,109,0.0,0.0,0.0,Kentucky
21,111,0.0135,0.0123,0.0531,Kentucky
21,113,0.0,0.0,0.0451,Kentucky
21,115,0.0,0.0,0.0,Kentucky
21,117,0.0,0.0,0.0396,Kentucky
21,119,0.0,0.0,0.0,Kentucky
21,121,0.0,0.0,0.0,Kentucky
21,123,0.0,0.0,0.0676,Kentucky
21,125,0.0,0.0,0.0208,Kentucky
21,127,0.0,0.0,0.0271,Kentucky
21,129,0.0,0.0,0.0,Kentucky
21,131,0.0,0.0,0.0,Kentucky
21,133,0.0,0.0,0.0193,Kentucky
21,135,0.0,0.0,0.0338,Kentucky
21,137,0.0,0.0,0.0,Kentucky
21,139,0.0,0.0,0.0676,Kentucky
21,141,0.0,0.0,0.0,Kentucky
21,143,0.8661,0.7893,0.0451,Kentucky
21,145,0.0,0.0,0.0239,Kentucky
21,147,0.0,0.0,0.0,Kentucky
21,149,0.0,0.0,0.0,Kentucky
21,151,0.0,0.0,0.0427,Kentucky
21,153,0.0,0.0,0.0,Kentucky
21,155,0.0,0.0,0.0451,Kentucky
21,157,0.0,0.0,0.0451,Kentucky
21,159,0.0,0.0,0.0451,Kentucky
21,161,0.0,0.0,0.0,Kentucky
21,163,0.3248,0.296,0.0676,Kentucky
21,165,0.0,0.0,0.0676,Kentucky
21,167,0.0,0.0,0.0271,Kentucky
21,169,0.0,0.0,0.0902,Kentucky
21,171,0.0,0.0,0.0338,Kentucky
21,173,0.0,0.0,0.0,Kentucky
21,175,0.0,0.0,0.0,Kentucky
21,177,0.0,0.0,0.0601,Kentucky
21,179,0.0,0.0,0.0,Kentucky
21,181,0.0,0.0,0.0,Kentucky
21,183,0.0,0.0,0.058,Kentucky
21,185,0.0,0.0,0.087,Kentucky
21,187,0.0,0.0,0.0,Kentucky
21,189,0.0,0.0,0.0,Kentucky
21,191,0.0,0.0,0.0902,Kentucky
21,193,0.0,0.0,0.0,Kentucky
21,195,0.0,0.0,0.0285,Kentucky
21,197,0.0,0.0,0.0,Kentucky
21,199,0.0,0.0,0.0193,Kentucky
21,201,0.0,0.0,0.0,Kentucky
21,203,0.0,0.0,0.0,Kentucky
21,205,0.0,0.0,0.0,Kentucky
21,207,0.0,0.0,0.0,Kentucky
21,209,0.0,0.0,0.0483,Kentucky
21,211,0.0,0.0,0.0601,Kentucky
21,213,0.0,0.0,0.0676,Kentucky
21,215,0.0,0.0,0.0338,Kentucky
21,217,0.0,0.0,0.0271,Kentucky
21,219,0.0,0.0,0.0676,Kentucky
21,221,1.0394,0.9472,0.0812,Kentucky
21,223,0.0,0.0,0.0,Kentucky
21,225,0.0,0.0,0.0,Kentucky
21,227,0.0,0.0,0.0564,Kentucky
21,229,0.0,0.0,0.0,Kentucky
21,231,0.0,0.0,0.0,Kentucky
21,233,0.0,0.0,0.0,Kentucky
21,235,0.0,0.0,0.0169,Kentucky
21,237,0.0,0.0,0.0,Kentucky
21,239,0.0,0.0,0.0338,Kentucky
22,1,0.0,0.0,0.0113,Louisiana
22,3,0.0,0.0,0.0541,Louisiana
22,5,0.0,0.0,0.058,Louisiana
22,7,0.0,0.0,0.0226,Louisiana
22,9,0.0,0.0,0.0301,Louisiana
22,11,0.0,0.0,0.0193,Louisiana
22,13,0.0,0.0,0.0,Louisiana
22,15,0.0,0.0,0.0308,Louisiana
22,17,0.0405,0.0369,0.0359,Louisiana
22,19,0.1182,0.1077,0.0523,Louisiana
22,21,0.0,0.0,0.0451,Louisiana
22,23,0.8661,0.7893,0.0902,Louisiana
22,25,0.0,0.0,0.0,Louisiana
22,27,0.0,0.0,0.0,Louisiana
22,29,0.0,0.0,0.0271,Louisiana
22,31,0.0,0.0,0.0387,Louisiana
22,33,0.0283,0.0514,0.0338,Louisiana
22,35,0.0,0.0,0.0,Louisiana
22,37,0.0,0.0,0.1082,Louisiana
22,39,0.0,0.0,0.0,Louisiana
22,41,0.0,0.0,0.0226,Louisiana
22,43,0.0,0.0,0.0541,Louisiana
22,45,0.1624,0.148,0.0423,Louisiana
22,47,0.0,0.0,0.0193,Louisiana
22,49,0.0,0.0,0.0,Louisiana
22,51,0.0613,0.0746,0.0501,Louisiana
22,53,0.0,0.0,0.0387,Louisiana
22,55,0.0605,0.0552,0.0535,Louisiana
22,57,0.1084,0.0987,0.062,Louisiana
22,59,0.0,0.0,0.0451,Louisiana
22,61,0.0,0.0,0.0135,Louisiana
22,63,0.0,0.0,0.0637,Louisiana
22,65,0.0,0.0,0.0271,Louisiana
22,67,0.0,0.0,0.0338,Louisiana
22,69,0.0,0.0,0.015,Louisiana
22,71,0.0733,0.107,0.0482,Louisiana
22,73,0.065,0.0592,0.044,Louisiana
22,75,0.2887,0.2631,0.0301,Louisiana
22,77,0.0,0.0,0.0,Louisiana
22,79,0.0787,0.0718,0.0205,Louisiana
22,81,0.0,0.0,0.0676,Louisiana
22,83,0.0,0.0,0.0451,Louisiana
22,85,0.0,0.0,0.0,Louisiana
22,87,0.1445,0.2631,0.0376,Louisiana
22,89,0.0,0.0,0.0312,Louisiana
22,91,0.0,0.0,0.0,Louisiana
22,93,0.0,0.0,0.0193,Louisiana
22,95,0.0,0.0,0.0615,Louisiana
22,97,0.0,0.0,0.0285,Louisiana
22,99,0.0,0.0,0.0615,Louisiana
22,101,0.1528,0.1392,0.0398,Louisiana
22,103,0.0605,0.0552,0.0535,Louisiana
22,105,0.0,0.0,0.0203,Louisiana
22,107,0.0,0.0,0.0451,Louisiana
22,109,0.1182,0.1077,0.043,Louisiana
22,111,0.0,0.0,0.0226,Louisiana
22,113,0.1998,0.1821,0.0416,Louisiana
22,115,0.2165,0.1973,0.0451,Louisiana
22,117,0.0,0.0,0.0123,Louisiana
22,119,0.0,0.0,0.0123,Louisiana
22,121,0.0,0.0,0.0271,Louisiana
22,123,0.0,0.0,0.0451,Louisiana
22,125,0.0,0.0,0.0,Louisiana
22,127,0.0,0.0,0.0,Louisiana
23,1,0.0,0.0,0.0193,Maine
23,3,0.0,0.0,0.0113,Maine
23,5,0.0387,0.0353,0.0525,Maine
23,7,0.0,0.0,0.0,Maine
23,9,0.1445,0.1317,0.0226,Maine
23,11,0.0,0.0,0.0044,Maine
23,13,0.2362,0.2153,0.0369,Maine
23,15,0.2598,0.2368,0.0406,Maine
23,17,0.0,0.0,0.008,Maine
23,19,0.0,0.0,0.0059,Maine
23,21,0.0,0.0,0.0,Maine
23,23,0.2887,0.2631,0.0451,Maine
23,25,0.0,0.0,0.0,Maine
23,27,0.0,0.0,0.0,Maine
23,29,0.1855,0.1691,0.0097,Maine
23,31,0.0634,0.0578,0.0396,Maine
24,1,0.0,0.0,0.0118,Maryland
24,3,0.0743,0.0677,0.0747,Maryland
24,5,0.0364,0.0443,0.0658,Maryland
24,9,0.1367,0.1246,0.0783,Maryland
24,11,0.0,0.0,0.015,Maryland
24,13,0.0,0.0,0.0641,Maryland
24,15,0.0,0.0,0.0285,Maryland
24,17,0.0839,0.0765,0.0655,Maryland
24,19,0.2598,0.2368,0.0271,Maryland
24,21,0.0,0.0,0.0688,Maryland
24,23,0.0,0.0,0.0193,Maryland
24,25,0.0,0.0,0.0617,Maryland
24,27,0.0,0.0,0.0861,Maryland
24,29,0.4332,0.3947,0.0226,Maryland
24,31,0.0,0.0,0.0749,Maryland
24,33,0.0,0.0,0.0521,Maryland
24,35,0.5568,0.5075,0.0773,Maryland
24,37,0.1445,0.1317,0.0827,Maryland
24,39,0.3248,0.296,0.0338,Maryland
24,41,0.2362,0.2153,0.0369,Maryland
24,43,0.0811,0.0739,0.0254,Maryland
24,45,0.0,0.0,0.0071,Maryland
24,47,0.3056,0.2785,0.0398,Maryland
24,510,0.026,0.0355,0.0345,Maryland
25,1,0.0455,0.0414,0.0522,Massachusetts
25,3,0.0,0.0,0.0312,Massachusetts
25,5,0.0205,0.0187,0.0376,Massachusetts
25,7,0.5197,0.4736,0.0812,Massachusetts
25,9,0.0159,0.0144,0.0456,Massachusetts
25,11,0.0,0.0,0.015,Massachusetts
25,13,0.0,0.023,0.0302,Massachusetts
25,15,0.0722,0.1973,0.0489,Massachusetts
25,17,0.0081,0.0073,0.0706,Massachusetts
25,19,0.4332,0.3947,0.1127,Massachusetts
25,21,0.0,0.0,0.0812,Massachusetts
25,23,0.0257,0.0469,0.0549,Massachusetts
25,25,0.1401,0.1392,0.0537,Massachusetts
25,27,0.0301,0.0275,0.0488,Massachusetts
26,1,0.4332,0.3947,0.0226,Michigan
26,3,0.6496,0.592,0.0338,Michigan
26,5,0.1039,0.0947,0.0595,Michigan
26,7,0.2598,0.2368,0.0135,Michigan
26,9,0.3248,0.296,0.0169,Michigan
26,11,0.7424,0.6765,0.0387,Michigan
26,13,0.8661,0.7893,0.0451,Michigan
26,15,0.0,0.0,0.0246,Michigan
26,17,0.0961,0.0876,0.02,Michigan
26,19,0.4332,0.3947,0.0226,Michigan
26,21,0.053,0.0483,0.0276,Michigan
26,23,0.0,0.0,0.0113,Michigan
26,25,0.0,0.0,0.0208,Michigan
26,27,0.0,0.0,0.0246,Michigan
26,29,0.1855,0.1691,0.058,Michigan
26,31,0.2887,0.2631,0.0451,Michigan
26,33,0.812,0.74,0.0507,Michigan
26,35,0.0,0.0,0.0,Michigan
26,37,0.0,0.0,0.043,Michigan
26,39,0.0,0.0,0.0,Michigan
26,41,0.3996,0.3642,0.0312,Michigan
26,43,0.0,0.0,0.0387,Michigan
26,45,0.0,0.0,0.0338,Michigan
26,47,0.2887,0.2631,0.0301,Michigan
26,49,0.0197,0.018,0.0238,Michigan
26,51,0.0,0.0,0.0,Michigan
26,53,0.3248,0.296,0.0169,Michigan
26,55,0.1528,0.1392,0.0398,Michigan
26,57,0.2598,0.2368,0.0135,Michigan
26,59,0.0,0.0,0.0113,Michigan
26,61,0.4332,0.3947,0.0226,Michigan
26,63,0.1998,0.1821,0.0208,Michigan
26,65,0.2567,0.2631,0.0434,Michigan
26,67,0.1998,0.1821,0.0312,Michigan
26,69,0.2598,0.2368,0.0135,Michigan
26,71,0.0,0.0,0.0271,Michigan
26,73,0.0,0.0,0.009,Michigan
26,75,0.0683,0.0623,0.0142,Michigan
